==PROF== Connected to process 1085931 (/home/kiriaevi/Documenti/uni/magistrale_cyber/Massively parallel programming on GPUs (NVIDIA)/Progetto/Sciara-fv2/sciara_cuda)
==PROF== Disconnected from process 1085931
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Memory Throughput","byte/s","9.112.210.694,33",
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Mem Busy","%","16,39",
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Max Bandwidth","%","16,96",
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L1/TEX Hit Rate","%","79,23",
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Persisting Size","byte","294.912",
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Hit Rate","%","32,89",
"0","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Mem Pipes Busy","%","17,91",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0,30",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0,29",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Issue Slots Busy","%","7,31",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0,31",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","SM Busy","%","12,88",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","87.12"
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Memory Throughput","byte/s","130.077.874.484,65",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Mem Busy","%","61,51",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Max Bandwidth","%","75,34",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L1/TEX Hit Rate","%","2,43",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Persisting Size","byte","294.912",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Ratio","","0",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Hit Rate","%","57,27",
"1","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Mem Pipes Busy","%","12,72",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0,54",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0,54",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Issue Slots Busy","%","13,51",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0,55",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","SM Busy","%","71,51",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","FP64 is the highest-utilized pipeline (71.5%) based on elapsed cycles in the workload, taking into account the rates of its different instructions. It executes 64-bit floating point operations. The pipeline is well-utilized, but might become a bottleneck if more work is added. Based on the number of executed instructions, the highest utilized pipeline (71.5%) is FP64 (FP64). It executes non-DMMA 64-bit floating point operations. Comparing the two, the overall pipeline utilization appears to be caused by frequent, low-latency instructions. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-decoder) or hover over the pipeline name to understand the workloads handled by each pipeline. The Instruction Statistics section shows the mix of executed instructions for this workload.","",""
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Memory Throughput","byte/s","9.000.799.105,00",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Mem Busy","%","16,36",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Max Bandwidth","%","16,94",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L1/TEX Hit Rate","%","79,16",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Persisting Size","byte","294.912",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Ratio","","0",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Hit Rate","%","32,88",
"2","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Mem Pipes Busy","%","17,88",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0,30",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0,29",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Issue Slots Busy","%","7,38",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0,30",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","SM Busy","%","13,22",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","All compute pipelines are under-utilized. Either this workload is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.","local","86.78"
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Memory Throughput","byte/s","128.380.867.232,90",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Mem Busy","%","59,89",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Max Bandwidth","%","74,37",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L1/TEX Hit Rate","%","3,03",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Persisting Size","byte","294.912",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Ratio","","0",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Hit Rate","%","57,65",
"3","1085931","sciara_cuda","127.0.0.1","computeNewTemperatureAndSolidification_Global(double *, double *, double *, double *, double *, double *, double *, const bool *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Mem Pipes Busy","%","12,84",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Active","inst/cycle","0,54",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","0,54",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Issue Slots Busy","%","13,45",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","Issued Ipc Active","inst/cycle","0,54",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Compute Workload Analysis","SM Busy","%","71,60",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","FP64 is the highest-utilized pipeline (71.6%) based on elapsed cycles in the workload, taking into account the rates of its different instructions. It executes 64-bit floating point operations. The pipeline is well-utilized, but might become a bottleneck if more work is added. Based on the number of executed instructions, the highest utilized pipeline (71.6%) is FP64 (FP64). It executes non-DMMA 64-bit floating point operations. Comparing the two, the overall pipeline utilization appears to be caused by frequent, low-latency instructions. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-decoder) or hover over the pipeline name to understand the workloads handled by each pipeline. The Instruction Statistics section shows the mix of executed instructions for this workload.","",""
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Memory Throughput","byte/s","9.200.443.318,56",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Mem Busy","%","16,26",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Max Bandwidth","%","16,83",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L1/TEX Hit Rate","%","79,12",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Persisting Size","byte","294.912",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Ratio","","0",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","L2 Hit Rate","%","32,93",
"4","1085931","sciara_cuda","127.0.0.1","CfAMe_Kernel(const double *, const double *, const double *, double *, double *)","1","7","(16, 16, 1)","(33, 24, 1)","0","8.6","Memory Workload Analysis","Mem Pipes Busy","%","17,91",
